R442812285,377722902
R442812285,484983066
R442812285,901503878
R83555139,232906711
R83555139,38896695
R83555139,422498631
R83555139,238259482
R532258032,109310340
R532258032,830085811
R532258032,683270285
R938234491,249747542
R938234491,724688473
R938234491,302134628
R450627545,502033032
R450627545,258263510
R450627545,80217700
R219765330,249747542
R219765330,218405533
R219765330,739248734
R219765330,913168780
R219765330,344344293
R918197777,30057554
R918197777,734749269
R918197777,739248734
R918197777,850331954
R918197777,849358854
R58984323,364018484
R58984323,84989600
R58984323,676997487
R382888923,902827659
R382888923,263200870
R382888923,478670495
R382888923,739248734
R382888923,854554730
R443400931,420183778
R443400931,1634376
R443400931,98553129
R741633939,633106818
R139168243,479438512
R139168243,630580142
R139168243,910666923
R139168243,361269846
R186783388,867240393
R186783388,798471004
R186783388,718453373
R832888314,821309874
R832888314,479578472
R350954585,837947915
R350954585,895669545
R350954585,681504334
R350954585,80193517
R350954585,978296791
R167765256,555187949
R167765256,475394896
R167765256,632702072
R167765256,968213030
R21178220,928803556
R21178220,332261628
R21178220,80217700
R21178220,407625171
R225327502,588534417
R225327502,962686810
R225327502,520804151
R225327502,148611089
R225327502,182126577
R41299148,269509327
R41299148,745014089
R41299148,796543882
R41299148,299713137
R338610953,982870163
R338610953,928601805
R338610953,240391926
R338610953,681504334
R211480937,865455313
R211480937,412660866
R211480937,77042324
R211480937,636741765
R211480937,396161867
R148034005,30057554
R148034005,63810201
R148034005,247817838
R148034005,895075351
R148034005,237547736
R539828491,217013010
R539828491,111329516
R453426818,350142890
R453426818,256927586
R867669408,256463757
R867669408,71094868
R867669408,520804151
R867669408,433991017
R9147623,232717396
R9147623,387055666
R9147623,734749269
R9147623,290281556
R417969611,699815617
R417969611,16198935
R417969611,614051537
R417969611,682880477
R417969611,526720134
R403451018,514442425
R403451018,475394896
R403451018,90758167
R940185812,200382341
R940185812,631266277
R940185812,677349699
R14723976,92026841
R14723976,895669545
R14723976,843256504
R14723976,800141630
R971975042,344344293
R971975042,972307975
R971975042,851200111
R971975042,217749242
R801310276,420767543
R801310276,682880477
R801310276,509140218
R801310276,613817029
R801310276,829544438
R770630695,347709785
R770630695,610526470
R770630695,327704748
R740018560,630580142
R740018560,920285960
R222596095,54871234
R609952743,13765035
R609952743,818977833
R609952743,713639997
R609952743,856529583
R609952743,849358854
R840864362,408041201
R840864362,982870163
R840864362,65184171
R45647793,412660866
R45647793,394336752
R45647793,268744874
R45647793,965481641
R45647793,361269846
R423407474,615517298
R423407474,830197325
R423407474,80217700
R423407474,17064577
R126231818,200382341
R126231818,678392928
R126231818,939959665
R126231818,768952976
R156791725,633106818
R156791725,720394548
R691244585,376663322
R691244585,249747542
R691244585,419165050
R691244585,681504334
R691244585,598903424
R288895006,919906011
R288895006,854554730
R288895006,317826290
R288895006,720394548
R888830863,703420369
R888830863,622521518
R888830863,798471004
R888830863,474708885
R918231644,174689884
R918231644,30057554
R918231644,416040411
R918231644,919906011
R918231644,939959665
R113346641,934681082
R113346641,894342374
R113346641,646153280
R113346641,324016843
R361075814,302134628
R361075814,473427652
R746055863,897585347
R746055863,950041653
R746055863,852272171
R746055863,641557065
R746055863,242498177
R746055863,186916996
R234354441,413405819
R234354441,707709184
R234354441,413610439
R234354441,993302018
R234354441,653835914
R214205480,972307975
R214205480,738777760
R150811368,28153857
R150811368,509768800
R150811368,463919117
R150811368,658283017
R11573852,230242794
R11573852,232906711
R11573852,67719782
R104674146,894342374
R104674146,82444483
R104674146,320784226
R104674146,758436401
R70629930,567819492
R70629930,340713097
R70629930,158697889
R445785071,387055666
R445785071,443135771
R589404280,803052551
R589404280,922365173
R589404280,93453340
R509817129,845261456
R509817129,967168544
R509817129,113723999
R509817129,12782142
R509817129,207228228
R109034426,320128881
R109034426,210099081
R109034426,413610439
R298077446,865455313
R298077446,971541119
R298077446,118941742
R298077446,474708885
R859771376,420183778
R859771376,198780
R859771376,830085811
R859771376,922365173
R791050226,509140218
R791050226,684556803
R791050226,420684462
R791050226,443565831
R638822037,280736167
R638822037,198907052
R638822037,105697979
R146511524,949586104
R146511524,703420369
R146511524,291025675
R146511524,268744874
R99662639,525457972
R99662639,231804421
R99662639,624823270
R99662639,830197325
R641562693,1634376
R641562693,991012270
R641562693,96373311
R641562693,204619916
R641562693,955897109
R719578998,92026841
R719578998,928803556
R719578998,800141630
R719578998,479578472
R121444462,288248062
R121444462,168334939
R121444462,477754809
R369521881,533460276
R369521881,684556803
R369521881,965481641
R369521881,630580142
R73744129,181781611
R73744129,895669545
R73744129,793940515
R73744129,613355424
R73744129,703517390
R389488109,832318807
R389488109,258263510
R389488109,243871406
R389488109,920285960
R389488109,122562395
R229750202,298228122
R229750202,982870163
R229750202,479578472
R566871193,156447546
R566871193,269509327
R566871193,804424777
R566871193,766286070
R287356865,420767543
R287356865,297489962
R287356865,151069175
R920609279,120672241
R920609279,516380489
R920609279,232906711
R920609279,238259482
R450186556,703420369
R450186556,903976594
R450186556,852272171
R450186556,232906711
R450186556,641557065
R261406383,919906011
R261406383,677349699
R681973884,30057554
R681973884,941931912
R681973884,906881702
R681973884,775886337
R568985383,180054229
R568985383,105697979
R568985383,118557615
R568985383,880692920
R229930282,63648588
R229930282,930600647
R229930282,678392928
R229930282,431882721
R284075089,598903424
R284075089,998417184
R861735737,63810201
R861735737,44723463
R861735737,333182008
R861735737,703517390
R861735737,354921624
R641874698,68523216
R641874698,630580142
R641874698,594155418
R641874698,676997487
R725464350,570306794
R725464350,770428895
R725464350,73936684
R725464350,893797396
R725464350,221670725
R17558798,109310340
R17558798,991012270
R17558798,309403438
R17558798,839134648
R17558798,986930480
R17558798,452313864
R17558798,939959665
R518716958,280736167
R518716958,84989600
R518716958,787457543
R849980059,594155418
R849980059,684556803
R849980059,905928412
R849980059,986930480
R131894562,509768800
R131894562,87186253
R131894562,991012270
R131894562,182126577
R492127041,678392928
R492127041,408041201
R492127041,800141630
R492127041,243871406
R492127041,364018484
R552849164,555187949
R552849164,247817838
R552849164,93453340
R923011243,837947915
R923011243,291025675
R923011243,793940515
R608965249,516380489
R608965249,641018213
R608965249,911559943
R608965249,437561965
R608965249,231811189
R96587392,291626057
R96587392,982870163
R96587392,633106818
R96587392,678392928
R96587392,376663322
R982820365,906881702
R982820365,654180532
R982820365,803052551
R982820365,186294875
R982820365,967168544
R416579816,837947915
R416579816,291626057
R416579816,691640037
R416579816,488626629
R923335373,156447546
R923335373,800141630
R923335373,903976594
R923335373,793940515
R32740904,682880477
R32740904,1712336
R32740904,50448016
R723891394,707709184
R723891394,240391926
R723891394,758436401
R723891394,90758167
R575641389,608224790
R575641389,898727146
R817503168,582034874
R817503168,231804421
R817503168,118941742
R817503168,824666662
R817503168,245609552
R817503168,901503878
R817503168,105210175
R773110420,630580142
R773110420,982870163
R773110420,800141630
R773110420,920285960
R53602163,490000105
R53602163,443565831
R53602163,231811189
R373759619,603429830
R373759619,77042324
R373759619,720394548
R197655288,232906711
R197655288,217432290
R197655288,121066886
R685619581,865455313
R685619581,633106818
R685619581,408041201
R685619581,939959665
R683554901,720863664
R254228055,502033032
R254228055,374387431
R254228055,830085811
R254228055,264762745
R484551866,292838795
R484551866,605851108
R484551866,936828091
R484551866,496583624
R484551866,906203974
R484551866,696136665
R484551866,691957960
R484551866,707189139
R528292855,902827659
R528292855,804424777
R528292855,798471004
R528292855,766286070
R715627900,188270652
R715627900,90758167
R715627900,96373311
R715627900,268290534
R715627900,955897109
R715627900,452313864
R471111123,30057554
R471111123,819689528
R471111123,843256504
R471111123,954738760
R471111123,800141630
R117282115,156447546
R117282115,127389986
R117282115,952970792
R117282115,636741765
R117282115,691640037
R63185446,198907052
R63185446,405163823
R63185446,758436401
R942615449,5739084
R942615449,431882721
R812044819,509140218
R812044819,716051330
R812044819,703517390
R150046956,186294875
R150046956,959499455
R888102598,677349699
R888102598,684556803
R888102598,924854462
R888102598,299713137
R568433991,394336752
R568433991,396161867
R568433991,937685022
R568433991,361269846
R984035521,98553129
R984035521,16198935
R984035521,256927586
R648463980,897585347
R648463980,199917883
R648463980,720863664
R648463980,186916996
R648463980,332261628
R644407678,819738725
R644407678,322365201
R644407678,928803556
R644407678,242498177
R644407678,967625757
R125695382,1712336
R125695382,736273130
R125695382,320128881
R125695382,350142890
R244766353,256463757
R244766353,453885758
R244766353,903976594
R244766353,977327163
R244766353,547758562
R28272944,906203974
R28272944,387055666
R28272944,630580142
R28272944,115849571
R535535190,941904642
R535535190,280736167
R535535190,268744874
R535535190,619202217
R535535190,830374258
R157745416,533460276
R157745416,318860716
R157745416,116152911
R157745416,660532670
R466177225,734749269
R466177225,408041201
R466177225,954738760
R852722445,865455313
R852722445,740889807
R852722445,613817029
R852722445,768952976
R367300771,30057554
R367300771,479438512
R367300771,298114428
R367300771,796543882
R367300771,351715207
R959434510,28153857
R959434510,340713097
R959434510,59091894
R959434510,849358854
R382467712,92026841
R382467712,955685968
R382467712,475394896
R382467712,903243839
R297140799,320128881
R297140799,876630227
R297140799,360929011
R297140799,976986444
R274584383,594155418
R274584383,232497715
R274584383,437256266
R274584383,758436401
R471513702,16198935
R471513702,646153280
R471513702,937685022
R471513702,490000105
R446776397,770428895
R862771676,280736167
R862771676,135133646
R862771676,63230774
R862771676,169573753
R848195859,575350673
R848195859,11837331
R848195859,420684462
R754948113,291626057
R754948113,902827659
R754948113,608224790
R653252663,68523216
R653252663,860530701
R653252663,109310340
R653252663,949748586
R460428045,352910116
R460428045,127389986
R460428045,876630227
R460428045,360929011
R143904499,880692920
R143904499,683172584
R143904499,11837331
R143904499,324016843
R798836100,125442361
R798836100,264762745
R798836100,354921624
R798836100,653835914
R742495781,249747542
R742495781,188270652
R742495781,799302568
R742495781,343446605
R876177100,511273360
R876177100,796543882
R876177100,27911153
R43711276,955685968
R43711276,952970792
R43711276,613355424
R982789152,894342374
R982789152,745014089
R982789152,12552919
R982789152,105697979
R939954492,118941742
R939954492,27911153
R939954492,641018213
R448606388,96373311
R448606388,888868623
R448606388,204619916
R448606388,955897109
R448606388,1634376
R715579702,843738840
R715579702,632702072
R715579702,500359621
R715579702,899634506
R715579702,948681101
R878122646,566634350
R878122646,480863284
R878122646,824666662
R878122646,80193517
R878122646,245609552
R184015260,297489962
R184015260,50448016
R184015260,681504334
R184015260,435374514
R184015260,993302018
R915823631,770209093
R915823631,514442425
R915823631,884339983
R915823631,256463757
R222800236,962971200
R222800236,520804151
R222800236,226064663
R222800236,903976594
R622422518,949586104
R622422518,745014089
R622422518,232497715
R622422518,787457543
R998555861,654180532
R998555861,231804421
R998555861,968213030
R412276799,183434577
R412276799,290281556
R412276799,676997487
R412276799,333182008
R412276799,930600647
R412276799,243201674
R188896331,108748548
R188896331,290385533
R188896331,720394548
R183467087,420183778
R183467087,884318700
R183467087,109310340
R183467087,413610439
R441940765,934681082
R441940765,420684462
R441940765,65184171
R697851160,287384944
R697851160,116152911
R697851160,676997487
R697851160,811617576
R964401715,413610439
R964401715,16198935
R964401715,232906711
R964401715,681504334
R717739531,818093772
R717739531,340713097
R717739531,849358854
R717739531,117510418
R887023199,59091894
R887023199,309403438
R887023199,68861808
R887023199,63230774
R887023199,452313864
R887023199,169573753
R913955305,109310340
R913955305,463919117
R913955305,509768800
R913955305,182126577
R282790832,123767051
R282790832,982870163
R282790832,884339983
R687903776,703420369
R687903776,707709184
R687903776,880637335
R687903776,662218995
R908320809,181781611
R908320809,598903424
R658173512,198780
R658173512,860669523
R658173512,299713137
R658173512,407625171
R364370368,510394773
R364370368,608224790
R364370368,245190683
R600305031,928803556
R600305031,608224790
R600305031,5739084
R61644928,360597534
R61644928,268744874
R61644928,370209042
R61644928,405163823
R805865023,950041653
R805865023,604393909
R772083447,120672241
R772083447,895669545
R772083447,910666923
R772083447,233577649
R772083447,19493366
R772083447,920285960
R365233123,199917883
R365233123,109310340
R365233123,525457972
R365233123,839134648
R855894832,297489962
R855894832,949586104
R855894832,913168780
R855894832,526720134
R139740315,865455313
R139740315,533460276
R139740315,832318807
R139740315,65184171
R139740315,860669523
R198035564,412660866
R198035564,394336752
R198035564,396161867
R198035564,361269846
R484305495,320128881
R484305495,677349699
R484305495,962686810
R484305495,768952976
R765374516,124962335
R765374516,884339983
R765374516,849358854
R585347621,465361161
R585347621,895669545
R585347621,928803556
R585347621,317826290
R703011977,243871406
R703011977,919906011
R703011977,443135771
R703011977,127389986
R998542531,96373311
R998542531,63230774
R998542531,377722902
R998542531,169573753
R280357419,200382341
R280357419,463919117
R788729850,843738840
R788729850,553284712
R788729850,113723999
R788729850,473427652
R788729850,289057943
R788729850,674781215
R788729850,484983066
R282810843,860530701
R282810843,619202217
R282810843,967168544
R282810843,148611089
R778368214,718453373
R778368214,867240393
R778368214,80193517
R778368214,796543882
R778368214,360597534
R599791959,941904642
R599791959,941931912
R599791959,906881702
R599791959,297489962
R599791959,830374258
R21211280,757171517
R21211280,894342374
R21211280,641557065
R21211280,852272171
R21211280,566634350
R86619734,615517298
R86619734,803052551
R86619734,256927586
R809487307,127389986
R809487307,420684462
R809487307,624823270
R809487307,117510418
R690842344,699815617
R690842344,78415435
R690842344,180054229
R690842344,936828091
R690842344,496583624
R690842344,614051537
R690842344,899634506
R629467039,562608119
R629467039,734749269
R629467039,317826290
R629467039,59091894
R61228967,123767051
R61228967,408041201
R61228967,370209042
R61228967,317826290
R396825608,41610086
R396825608,38896695
R396825608,19493366
R396825608,738577982
R806511963,420183778
R806511963,125442361
R806511963,299713137
R806511963,121066886
R402550166,837947915
R402550166,865455313
R402550166,135133646
R995259485,930086069
R995259485,299713137
R995259485,437561965
R831621612,500359621
R831621612,954738760
R831621612,800141630
R831621612,308228148
R831621612,237547736
R972222057,895075351
R972222057,73936684
R972222057,986930480
R972222057,920285960
R46012731,699762998
R46012731,908277328
R480877144,591957496
R480877144,850331954
R480877144,317826290
R480877144,720394548
R870479983,615517298
R870479983,570306794
R870479983,47508330
R636558669,191686176
R636558669,928803556
R788651592,320128881
R788651592,413610439
R788651592,860669523
R31684348,120672241
R31684348,972919304
R31684348,301951043
R31684348,360597534
R671185563,364018484
R671185563,641018213
